MatchID,Team,Player,Runs,StrikeRate,Wickets,Fours,Sixes
58,Karachi Kings,Ben Cutting,1,139.28,0,9,6
58,Karachi Kings,Fakhar Zaman,24,185.66,1,10,4
58,Karachi Kings,Asif Ali,32,103.31,3,9,3
58,Karachi Kings,Babar Azam,23,86.47,0,0,1
58,Karachi Kings,Usman Qadir,39,137.68,4,10,6
58,Karachi Kings,Imad Wasim,45,96.68,4,2,1
58,Karachi Kings,Hasan Ali,60,96.3,2,4,2
58,Karachi Kings,Mohammad Hafeez,1,127.65,1,0,1
58,Karachi Kings,Chris Jordan,64,172.88,4,0,3
58,Karachi Kings,Shaheen Afridi,44,79.31,1,10,1
58,Karachi Kings,David Wiese,100,60.26,1,10,3
59,Islamabad United,Usman Qadir,28,187.99,1,3,3
59,Islamabad United,Asif Ali,79,81.97,3,5,6
59,Islamabad United,Chris Jordan,94,106.39,3,2,6
59,Islamabad United,Mohammad Hafeez,0,104.42,0,5,0
59,Islamabad United,Haris Rauf,71,67.28,2,7,1
59,Islamabad United,Hasan Ali,80,137.85,2,0,0
59,Islamabad United,Mohammad Rizwan,25,79.67,1,3,2
59,Islamabad United,Shaheen Afridi,92,76.14,4,3,1
59,Islamabad United,Wahab Riaz,25,53.22,2,1,0
59,Islamabad United,Babar Azam,86,70.59,0,5,1
59,Islamabad United,Shoaib Malik,39,118.43,2,5,5
59,Peshawar Zalmi,Hasan Ali,48,154.15,2,9,3
59,Peshawar Zalmi,Mohammad Nawaz,81,86.68,0,9,4
59,Peshawar Zalmi,Haris Rauf,24,178.17,2,2,2
59,Peshawar Zalmi,Mohammad Rizwan,31,57.99,2,2,6
59,Peshawar Zalmi,Fakhar Zaman,65,195.26,3,3,5
59,Peshawar Zalmi,Chris Jordan,10,167.7,4,1,1
59,Peshawar Zalmi,Usman Qadir,65,108.22,4,5,3
59,Peshawar Zalmi,Iftikhar Ahmed,66,119.64,2,5,4
59,Peshawar Zalmi,Haider Ali,88,122.49,3,7,2
59,Peshawar Zalmi,Shoaib Malik,74,110.14,4,10,0
59,Peshawar Zalmi,Imad Wasim,26,82.93,1,7,6
60,Islamabad United,Wahab Riaz,70,62.71,0,4,3
60,Islamabad United,Iftikhar Ahmed,66,102.74,4,0,3
60,Islamabad United,Sarfaraz Ahmed,65,143.17,3,7,3
60,Islamabad United,Mohammad Hafeez,55,111.34,3,5,2
60,Islamabad United,Haris Rauf,48,53.71,3,3,2
60,Islamabad United,Usman Qadir,82,61.38,0,4,6
60,Islamabad United,David Wiese,64,126.92,0,4,1
60,Islamabad United,Mohammad Nawaz,12,67.79,2,0,4
60,Islamabad United,Mohammad Rizwan,25,100.06,2,4,2
60,Islamabad United,Hasan Ali,95,172.33,2,3,5
60,Islamabad United,Shadab Khan,77,199.7,4,4,0
60,Karachi Kings,Mohammad Hafeez,83,126.9,1,6,1
60,Karachi Kings,Ben Cutting,29,158.5,1,7,1
60,Karachi Kings,Shoaib Malik,66,138.05,4,7,5
60,Karachi Kings,Iftikhar Ahmed,59,101.1,0,5,6
60,Karachi Kings,Mohammad Nawaz,24,114.32,3,3,3
60,Karachi Kings,Haris Rauf,57,177.94,0,5,1
60,Karachi Kings,Chris Jordan,73,181.06,2,0,3
60,Karachi Kings,Haider Ali,84,175.14,2,3,3
60,Karachi Kings,Asif Ali,54,152.86,3,8,2
60,Karachi Kings,Babar Azam,41,138.04,4,0,1
60,Karachi Kings,Wahab Riaz,19,196.59,2,9,5
61,Islamabad United,Ben Cutting,13,99.33,3,10,2
61,Islamabad United,Chris Jordan,11,75.71,4,2,0
61,Islamabad United,Iftikhar Ahmed,88,140.5,0,2,1
61,Islamabad United,David Wiese,8,186.7,3,4,1
61,Islamabad United,Sarfaraz Ahmed,29,93.67,4,1,3
61,Islamabad United,Haider Ali,7,105.3,0,2,2
61,Islamabad United,Shaheen Afridi,52,108.67,0,2,4
61,Islamabad United,Imad Wasim,53,121.74,0,6,6
61,Islamabad United,Usman Qadir,26,69.49,1,4,3
61,Islamabad United,Fakhar Zaman,90,149.72,1,9,4
61,Islamabad United,Wahab Riaz,39,138.12,4,10,3
61,Peshawar Zalmi,Imad Wasim,42,186.55,3,7,3
61,Peshawar Zalmi,Sarfaraz Ahmed,73,55.86,0,4,5
61,Peshawar Zalmi,Babar Azam,58,102.02,2,6,4
61,Peshawar Zalmi,Shadab Khan,22,112.26,1,9,5
61,Peshawar Zalmi,Usman Qadir,55,118.67,1,9,0
61,Peshawar Zalmi,Shaheen Afridi,50,154.8,0,3,6
61,Peshawar Zalmi,Haris Rauf,20,91.07,4,4,5
61,Peshawar Zalmi,Chris Jordan,8,154.71,1,7,3
61,Peshawar Zalmi,Mohammad Hafeez,97,132.92,2,1,6
61,Peshawar Zalmi,Fakhar Zaman,13,125.66,2,6,3
61,Peshawar Zalmi,Ben Cutting,21,87.91,4,0,3
62,Lahore Qalandars,Babar Azam,32,67.2,1,5,5
62,Lahore Qalandars,Mohammad Rizwan,95,119.64,3,1,0
62,Lahore Qalandars,Usman Qadir,70,148.55,3,2,3
62,Lahore Qalandars,Iftikhar Ahmed,35,176.23,1,0,4
62,Lahore Qalandars,Asif Ali,12,76.59,0,8,5
62,Lahore Qalandars,Shoaib Malik,50,75.27,0,10,2
62,Lahore Qalandars,Sarfaraz Ahmed,19,116.1,1,3,5
62,Lahore Qalandars,Fakhar Zaman,4,183.9,4,3,3
62,Lahore Qalandars,Haris Rauf,89,57.16,4,10,5
62,Lahore Qalandars,Ben Cutting,91,149.01,0,6,5
62,Lahore Qalandars,Haider Ali,39,116.6,4,0,0
62,Quetta Gladiators,Iftikhar Ahmed,43,173.08,0,3,0
62,Quetta Gladiators,Sarfaraz Ahmed,85,75.18,1,0,3
62,Quetta Gladiators,Wahab Riaz,65,66.15,2,5,4
62,Quetta Gladiators,Shoaib Malik,80,78.43,1,8,3
62,Quetta Gladiators,David Wiese,54,68.12,1,1,2
62,Quetta Gladiators,Fakhar Zaman,41,76.04,3,10,2
62,Quetta Gladiators,Shaheen Afridi,1,108.38,3,3,0
62,Quetta Gladiators,Babar Azam,84,172.26,4,5,0
62,Quetta Gladiators,Chris Jordan,8,182.82,3,4,6
62,Quetta Gladiators,Ben Cutting,76,124.94,0,8,6
62,Quetta Gladiators,Asif Ali,72,75.72,0,9,2
63,Multan Sultans,Iftikhar Ahmed,77,186.82,3,6,4
63,Multan Sultans,Shadab Khan,81,161.27,4,9,5
63,Multan Sultans,Asif Ali,1,84.89,4,1,2
63,Multan Sultans,Hasan Ali,30,160.69,1,9,0
63,Multan Sultans,David Wiese,7,70.63,3,4,1
63,Multan Sultans,Haris Rauf,19,106.36,0,3,5
63,Multan Sultans,Haider Ali,76,198.28,3,5,1
63,Multan Sultans,Wahab Riaz,35,97.63,0,8,6
63,Multan Sultans,Shaheen Afridi,53,147.21,2,0,1
63,Multan Sultans,Mohammad Nawaz,93,99.69,1,3,4
63,Multan Sultans,Babar Azam,6,185.99,1,10,5
63,Lahore Qalandars,Wahab Riaz,24,57.82,1,3,1
63,Lahore Qalandars,Iftikhar Ahmed,11,76.05,4,3,1
63,Lahore Qalandars,Mohammad Nawaz,64,61.72,3,4,1
63,Lahore Qalandars,Asif Ali,92,79.63,3,2,4
63,Lahore Qalandars,Hasan Ali,31,95.47,4,7,5
63,Lahore Qalandars,Ben Cutting,25,90.78,3,1,2
63,Lahore Qalandars,David Wiese,50,106.66,3,7,3
63,Lahore Qalandars,Babar Azam,64,141.41,3,2,6
63,Lahore Qalandars,Shaheen Afridi,61,52.97,3,6,6
63,Lahore Qalandars,Usman Qadir,10,163.83,2,9,4
63,Lahore Qalandars,Shoaib Malik,19,132.93,1,4,3
64,Karachi Kings,Usman Qadir,91,120.39,1,3,0
64,Karachi Kings,Mohammad Hafeez,1,179.25,2,7,3
64,Karachi Kings,Ben Cutting,53,191.04,2,6,3
64,Karachi Kings,Chris Jordan,39,146.16,4,1,3
64,Karachi Kings,Iftikhar Ahmed,4,198.87,0,6,4
64,Karachi Kings,Imad Wasim,20,79.13,3,4,6
64,Karachi Kings,Mohammad Nawaz,96,158.34,4,7,5
64,Karachi Kings,Wahab Riaz,88,105.23,0,10,3
64,Karachi Kings,Shaheen Afridi,54,160.35,1,7,0
64,Karachi Kings,Hasan Ali,46,144.64,0,10,5
64,Karachi Kings,Mohammad Rizwan,18,89.2,3,10,1
64,Multan Sultans,Imad Wasim,90,137.92,0,8,1
64,Multan Sultans,Wahab Riaz,54,74.87,3,4,5
64,Multan Sultans,Hasan Ali,38,125.1,4,10,3
64,Multan Sultans,Babar Azam,75,96.2,3,1,0
64,Multan Sultans,Fakhar Zaman,81,135.89,2,2,2
64,Multan Sultans,Iftikhar Ahmed,95,81.43,3,4,0
64,Multan Sultans,Shaheen Afridi,21,172.46,0,1,0
64,Multan Sultans,Asif Ali,99,154.45,4,6,5
64,Multan Sultans,Shoaib Malik,36,159.96,1,2,2
64,Multan Sultans,Sarfaraz Ahmed,23,155.61,1,7,1
64,Multan Sultans,Usman Qadir,64,192.27,3,9,6
65,Lahore Qalandars,Sarfaraz Ahmed,80,186.95,0,10,1
65,Lahore Qalandars,Hasan Ali,10,93.97,3,1,2
65,Lahore Qalandars,Ben Cutting,8,101.32,4,3,3
65,Lahore Qalandars,Shaheen Afridi,62,150.92,0,0,0
65,Lahore Qalandars,Chris Jordan,34,162.77,0,10,4
65,Lahore Qalandars,Iftikhar Ahmed,5,64.53,4,0,3
65,Lahore Qalandars,Usman Qadir,77,128.01,2,7,3
65,Lahore Qalandars,Fakhar Zaman,96,100.55,3,5,2
65,Lahore Qalandars,Shadab Khan,87,183.52,2,3,2
65,Lahore Qalandars,David Wiese,85,109.77,4,0,2
65,Lahore Qalandars,Wahab Riaz,42,170.94,0,7,6
65,Quetta Gladiators,Iftikhar Ahmed,87,148.83,3,8,3
65,Quetta Gladiators,Shadab Khan,84,78.19,2,0,5
65,Quetta Gladiators,Babar Azam,46,181.02,2,10,3
65,Quetta Gladiators,Fakhar Zaman,29,141.01,3,9,6
65,Quetta Gladiators,Imad Wasim,10,102.25,3,10,6
65,Quetta Gladiators,Shoaib Malik,89,185.78,3,4,4
65,Quetta Gladiators,Ben Cutting,24,156.79,4,9,6
65,Quetta Gladiators,Mohammad Nawaz,91,125.7,1,7,6
65,Quetta Gladiators,Hasan Ali,11,95.2,4,7,1
65,Quetta Gladiators,Wahab Riaz,57,193.26,3,10,4
65,Quetta Gladiators,Mohammad Hafeez,30,86.5,1,10,5
66,Karachi Kings,Mohammad Rizwan,85,121.45,0,10,1
66,Karachi Kings,Fakhar Zaman,68,145.03,3,1,6
66,Karachi Kings,Haris Rauf,88,99.92,1,9,6
66,Karachi Kings,Babar Azam,76,59.7,2,6,5
66,Karachi Kings,Hasan Ali,95,160.4,3,10,5
66,Karachi Kings,Usman Qadir,100,134.28,3,3,1
66,Karachi Kings,Haider Ali,33,67.35,0,1,0
66,Karachi Kings,Sarfaraz Ahmed,43,161.09,1,1,4
66,Karachi Kings,Shadab Khan,47,69.11,2,6,4
66,Karachi Kings,Chris Jordan,94,50.25,0,9,4
66,Karachi Kings,Shoaib Malik,24,177.07,3,5,6
66,Islamabad United,Shoaib Malik,37,175.58,3,10,3
66,Islamabad United,Shadab Khan,18,140.22,1,10,6
66,Islamabad United,Mohammad Nawaz,89,55.15,2,4,4
66,Islamabad United,Wahab Riaz,88,68.52,4,7,5
66,Islamabad United,Fakhar Zaman,27,124.25,3,0,6
66,Islamabad United,Sarfaraz Ahmed,42,72.91,1,3,5
66,Islamabad United,Babar Azam,94,57.88,1,7,5
66,Islamabad United,Imad Wasim,50,94.87,1,0,4
66,Islamabad United,David Wiese,50,100.61,3,5,6
66,Islamabad United,Hasan Ali,50,108.66,4,4,2
66,Islamabad United,Mohammad Rizwan,89,188.46,4,6,0
67,Peshawar Zalmi,Shadab Khan,37,184.58,1,3,6
67,Peshawar Zalmi,Asif Ali,95,79.35,0,5,5
67,Peshawar Zalmi,Shaheen Afridi,73,65.29,1,6,3
67,Peshawar Zalmi,Mohammad Hafeez,86,176.25,0,1,2
67,Peshawar Zalmi,Usman Qadir,60,76.94,0,1,4
67,Peshawar Zalmi,Chris Jordan,83,100.77,3,2,5
67,Peshawar Zalmi,Mohammad Rizwan,92,110.6,0,1,1
67,Peshawar Zalmi,Mohammad Nawaz,50,123.29,4,2,5
67,Peshawar Zalmi,Haris Rauf,95,106.31,0,7,6
67,Peshawar Zalmi,Wahab Riaz,83,107.32,3,5,0
67,Peshawar Zalmi,Haider Ali,15,67.49,0,7,5
67,Islamabad United,Mohammad Nawaz,61,199.99,3,4,4
67,Islamabad United,Wahab Riaz,16,64.92,0,8,1
67,Islamabad United,Babar Azam,51,171.93,0,6,4
67,Islamabad United,Haider Ali,68,167.52,4,7,0
67,Islamabad United,Imad Wasim,66,175.57,4,10,0
67,Islamabad United,Shoaib Malik,96,162.95,0,2,6
67,Islamabad United,Usman Qadir,76,154.28,0,8,3
67,Islamabad United,Shaheen Afridi,40,68.46,1,9,1
67,Islamabad United,Mohammad Hafeez,83,74.18,4,4,6
67,Islamabad United,Mohammad Rizwan,96,55.25,0,8,2
67,Islamabad United,Sarfaraz Ahmed,46,194.94,1,6,5
68,Islamabad United,Babar Azam,88,96.94,2,9,4
68,Islamabad United,Wahab Riaz,65,81.48,0,10,6
68,Islamabad United,Mohammad Hafeez,5,85.57,1,2,2
68,Islamabad United,Shaheen Afridi,27,193.61,4,8,1
68,Islamabad United,David Wiese,75,103.86,1,9,3
68,Islamabad United,Asif Ali,9,132.48,2,6,5
68,Islamabad United,Imad Wasim,20,110.01,0,4,5
68,Islamabad United,Chris Jordan,54,191.03,1,8,1
68,Islamabad United,Mohammad Rizwan,9,144.44,2,10,5
68,Islamabad United,Haider Ali,82,78.89,2,9,5
68,Islamabad United,Iftikhar Ahmed,82,173.08,4,2,3
68,Karachi Kings,Shadab Khan,14,152.6,3,1,2
68,Karachi Kings,Asif Ali,81,63.35,2,4,1
68,Karachi Kings,Haris Rauf,28,91.05,0,6,1
68,Karachi Kings,Iftikhar Ahmed,48,192.77,0,2,4
68,Karachi Kings,Babar Azam,93,181.33,4,7,0
68,Karachi Kings,Mohammad Hafeez,67,102.34,4,4,4
68,Karachi Kings,Fakhar Zaman,34,141.12,0,2,2
68,Karachi Kings,Shaheen Afridi,96,108.43,2,10,6
68,Karachi Kings,Ben Cutting,68,132.75,3,7,4
68,Karachi Kings,Mohammad Nawaz,16,88.86,4,2,5
68,Karachi Kings,Imad Wasim,16,71.4,4,4,0
69,Islamabad United,Shoaib Malik,35,192.89,4,3,2
69,Islamabad United,Wahab Riaz,81,178.69,2,6,6
69,Islamabad United,Haris Rauf,40,176.79,0,1,5
69,Islamabad United,Usman Qadir,30,191.73,1,9,0
69,Islamabad United,Hasan Ali,10,161.51,4,7,6
69,Islamabad United,Chris Jordan,1,194.32,3,10,4
69,Islamabad United,Haider Ali,93,70.46,3,8,5
69,Islamabad United,Iftikhar Ahmed,86,183.21,0,6,0
69,Islamabad United,Mohammad Nawaz,78,78.53,0,6,5
69,Islamabad United,Imad Wasim,68,162.45,1,10,6
69,Islamabad United,Shadab Khan,67,152.61,0,9,3
69,Multan Sultans,Hasan Ali,54,124.33,1,5,0
69,Multan Sultans,Mohammad Nawaz,43,187.11,1,8,6
69,Multan Sultans,Wahab Riaz,98,178.67,2,4,3
69,Multan Sultans,Ben Cutting,37,89.71,0,10,4
69,Multan Sultans,Mohammad Rizwan,50,82.62,2,10,4
69,Multan Sultans,Chris Jordan,4,190.31,4,7,0
69,Multan Sultans,Haris Rauf,45,50.88,3,5,2
69,Multan Sultans,Haider Ali,45,66.07,2,2,3
69,Multan Sultans,Imad Wasim,45,51.33,3,7,1
69,Multan Sultans,Usman Qadir,10,129.36,1,6,0
69,Multan Sultans,Babar Azam,62,51.04,2,3,3
70,Karachi Kings,Iftikhar Ahmed,84,175.9,1,2,2
70,Karachi Kings,Shoaib Malik,95,115.09,2,3,0
70,Karachi Kings,Mohammad Hafeez,24,92.73,1,6,3
70,Karachi Kings,Chris Jordan,95,99.68,0,2,5
70,Karachi Kings,Haris Rauf,25,192.26,2,1,3
70,Karachi Kings,Usman Qadir,62,132.52,1,5,6
70,Karachi Kings,Mohammad Rizwan,97,167.05,3,8,5
70,Karachi Kings,Imad Wasim,94,176.46,3,2,0
70,Karachi Kings,Shadab Khan,13,168.91,1,2,2
70,Karachi Kings,Shaheen Afridi,64,52.05,1,0,5
70,Karachi Kings,Wahab Riaz,43,114.45,4,0,3
70,Multan Sultans,Haider Ali,23,87.42,0,4,5
70,Multan Sultans,Mohammad Hafeez,31,149.95,3,3,3
70,Multan Sultans,Chris Jordan,90,167.41,0,8,4
70,Multan Sultans,Ben Cutting,23,78.3,4,10,5
70,Multan Sultans,Mohammad Rizwan,19,84.41,1,6,0
70,Multan Sultans,Iftikhar Ahmed,35,198.56,1,6,0
70,Multan Sultans,Sarfaraz Ahmed,78,79.95,0,6,3
70,Multan Sultans,Fakhar Zaman,67,95.97,1,3,2
70,Multan Sultans,David Wiese,54,121.88,4,6,5
70,Multan Sultans,Mohammad Nawaz,6,95.64,2,5,2
70,Multan Sultans,Imad Wasim,44,156.74,1,5,0
71,Quetta Gladiators,Hasan Ali,55,77.73,3,5,2
71,Quetta Gladiators,Shaheen Afridi,38,66.73,0,10,4
71,Quetta Gladiators,Babar Azam,98,179.3,2,5,5
71,Quetta Gladiators,Chris Jordan,46,161.44,4,8,4
71,Quetta Gladiators,Asif Ali,47,85.74,2,3,4
71,Quetta Gladiators,Fakhar Zaman,49,63.08,0,2,5
71,Quetta Gladiators,Shadab Khan,95,140.28,0,9,5
71,Quetta Gladiators,Wahab Riaz,24,78.94,3,1,0
71,Quetta Gladiators,Haris Rauf,69,142.85,2,7,6
71,Quetta Gladiators,Mohammad Hafeez,25,130.03,1,0,1
71,Quetta Gladiators,Mohammad Nawaz,24,112.73,2,8,2
71,Lahore Qalandars,Shoaib Malik,76,91.12,1,4,0
71,Lahore Qalandars,Usman Qadir,72,59.12,1,6,3
71,Lahore Qalandars,Fakhar Zaman,87,129.87,4,1,1
71,Lahore Qalandars,Haris Rauf,56,162.61,3,8,6
71,Lahore Qalandars,Mohammad Rizwan,49,110.13,2,3,1
71,Lahore Qalandars,Wahab Riaz,0,74.0,1,9,5
71,Lahore Qalandars,Sarfaraz Ahmed,1,181.87,4,7,4
71,Lahore Qalandars,Imad Wasim,90,158.09,2,4,6
71,Lahore Qalandars,Iftikhar Ahmed,28,94.45,2,8,0
71,Lahore Qalandars,Babar Azam,21,83.59,4,3,2
71,Lahore Qalandars,Haider Ali,5,145.94,2,2,2
72,Peshawar Zalmi,Shaheen Afridi,10,191.96,4,4,5
72,Peshawar Zalmi,Wahab Riaz,17,111.25,4,4,2
72,Peshawar Zalmi,Sarfaraz Ahmed,7,143.89,0,5,1
72,Peshawar Zalmi,Fakhar Zaman,93,194.78,1,4,0
72,Peshawar Zalmi,Babar Azam,68,148.6,4,1,5
72,Peshawar Zalmi,Asif Ali,95,153.22,2,10,5
72,Peshawar Zalmi,Hasan Ali,77,132.63,3,3,2
72,Peshawar Zalmi,Usman Qadir,34,80.59,3,2,3
72,Peshawar Zalmi,Mohammad Hafeez,29,159.47,3,5,1
72,Peshawar Zalmi,Haris Rauf,61,64.05,1,7,1
72,Peshawar Zalmi,Iftikhar Ahmed,22,78.33,3,2,5
72,Islamabad United,Mohammad Hafeez,18,60.81,1,7,5
72,Islamabad United,Babar Azam,51,65.04,4,2,5
72,Islamabad United,Ben Cutting,96,171.2,4,1,3
72,Islamabad United,Hasan Ali,49,53.11,0,10,0
72,Islamabad United,Mohammad Nawaz,16,87.25,0,4,1
72,Islamabad United,Haris Rauf,80,139.95,0,1,4
72,Islamabad United,Sarfaraz Ahmed,94,172.74,0,3,1
72,Islamabad United,Asif Ali,61,163.95,3,2,2
72,Islamabad United,David Wiese,42,121.84,1,0,4
72,Islamabad United,Fakhar Zaman,88,90.12,4,1,0
72,Islamabad United,Shaheen Afridi,5,65.42,2,1,4
73,Multan Sultans,Haris Rauf,28,188.25,3,10,5
73,Multan Sultans,Shadab Khan,14,123.77,0,3,0
73,Multan Sultans,Babar Azam,36,103.6,4,5,0
73,Multan Sultans,Wahab Riaz,46,188.5,0,0,4
73,Multan Sultans,David Wiese,19,76.71,4,5,4
73,Multan Sultans,Fakhar Zaman,23,151.91,1,10,5
73,Multan Sultans,Sarfaraz Ahmed,38,143.71,2,5,0
73,Multan Sultans,Ben Cutting,34,187.44,2,4,6
73,Multan Sultans,Mohammad Rizwan,91,169.8,0,2,6
73,Multan Sultans,Hasan Ali,83,71.99,1,6,3
73,Multan Sultans,Chris Jordan,92,169.53,3,1,0
73,Islamabad United,Chris Jordan,63,113.57,3,9,6
73,Islamabad United,Haris Rauf,81,100.02,1,6,3
73,Islamabad United,Imad Wasim,70,124.57,4,7,4
73,Islamabad United,Shadab Khan,68,173.21,3,1,4
73,Islamabad United,Mohammad Rizwan,91,113.28,4,3,5
73,Islamabad United,Hasan Ali,11,85.28,0,3,6
73,Islamabad United,Haider Ali,2,104.36,3,2,0
73,Islamabad United,Ben Cutting,7,186.7,2,2,2
73,Islamabad United,Sarfaraz Ahmed,58,71.62,4,6,1
73,Islamabad United,Usman Qadir,26,174.17,0,2,0
73,Islamabad United,Asif Ali,89,155.59,3,0,5
74,Multan Sultans,Haris Rauf,46,71.19,1,1,0
74,Multan Sultans,Shoaib Malik,72,174.66,3,2,6
74,Multan Sultans,Shaheen Afridi,23,120.46,1,8,5
74,Multan Sultans,Fakhar Zaman,38,120.53,2,7,6
74,Multan Sultans,Mohammad Rizwan,82,154.29,2,1,1
74,Multan Sultans,Wahab Riaz,7,182.17,0,9,6
74,Multan Sultans,Ben Cutting,22,125.49,0,6,6
74,Multan Sultans,Mohammad Hafeez,54,151.99,3,8,5
74,Multan Sultans,Haider Ali,33,187.87,4,4,5
74,Multan Sultans,Babar Azam,29,113.55,1,4,0
74,Multan Sultans,Chris Jordan,66,106.63,1,3,3
74,Quetta Gladiators,Ben Cutting,61,96.98,3,6,1
74,Quetta Gladiators,Shaheen Afridi,6,170.5,3,3,2
74,Quetta Gladiators,Wahab Riaz,13,65.66,2,9,6
74,Quetta Gladiators,Iftikhar Ahmed,42,54.21,2,2,4
74,Quetta Gladiators,Hasan Ali,13,59.8,4,0,6
74,Quetta Gladiators,Haris Rauf,39,78.16,1,10,0
74,Quetta Gladiators,Shoaib Malik,30,90.38,4,9,0
74,Quetta Gladiators,Imad Wasim,72,197.97,3,0,0
74,Quetta Gladiators,Mohammad Hafeez,40,63.98,2,0,2
74,Quetta Gladiators,Chris Jordan,96,92.36,3,8,1
74,Quetta Gladiators,David Wiese,40,162.78,2,2,5
75,Peshawar Zalmi,Fakhar Zaman,48,121.54,0,4,1
75,Peshawar Zalmi,Asif Ali,19,152.36,0,10,0
75,Peshawar Zalmi,Haris Rauf,91,84.74,1,10,5
75,Peshawar Zalmi,Mohammad Nawaz,18,165.32,1,8,4
75,Peshawar Zalmi,Ben Cutting,93,141.31,4,5,3
75,Peshawar Zalmi,Imad Wasim,100,69.68,2,5,4
75,Peshawar Zalmi,Iftikhar Ahmed,55,56.0,3,3,1
75,Peshawar Zalmi,David Wiese,78,141.03,1,9,5
75,Peshawar Zalmi,Mohammad Rizwan,63,64.61,0,2,6
75,Peshawar Zalmi,Babar Azam,39,132.07,0,7,0
75,Peshawar Zalmi,Mohammad Hafeez,58,97.06,2,2,0
75,Karachi Kings,Imad Wasim,32,164.47,3,10,1
75,Karachi Kings,Chris Jordan,15,195.75,3,0,2
75,Karachi Kings,Shoaib Malik,36,110.14,4,10,1
75,Karachi Kings,David Wiese,56,105.01,4,5,2
75,Karachi Kings,Mohammad Rizwan,10,152.33,4,7,2
75,Karachi Kings,Shaheen Afridi,87,56.4,0,3,5
75,Karachi Kings,Haider Ali,71,51.19,0,4,3
75,Karachi Kings,Mohammad Nawaz,20,135.52,0,3,3
75,Karachi Kings,Wahab Riaz,59,150.37,2,7,3
75,Karachi Kings,Shadab Khan,82,130.27,3,1,0
75,Karachi Kings,Iftikhar Ahmed,23,159.77,3,6,1
76,Peshawar Zalmi,Iftikhar Ahmed,35,118.19,4,2,3
76,Peshawar Zalmi,Asif Ali,18,146.03,2,9,0
76,Peshawar Zalmi,Mohammad Rizwan,76,166.13,0,5,6
76,Peshawar Zalmi,Chris Jordan,55,196.78,1,0,1
76,Peshawar Zalmi,Mohammad Nawaz,2,192.9,3,4,2
76,Peshawar Zalmi,Mohammad Hafeez,81,76.42,1,1,2
76,Peshawar Zalmi,Wahab Riaz,51,62.26,3,6,4
76,Peshawar Zalmi,Fakhar Zaman,27,150.45,2,2,6
76,Peshawar Zalmi,Shoaib Malik,6,63.87,3,5,6
76,Peshawar Zalmi,Haris Rauf,38,74.68,2,6,3
76,Peshawar Zalmi,Shaheen Afridi,60,130.33,1,6,2
76,Quetta Gladiators,Chris Jordan,85,197.96,2,0,1
76,Quetta Gladiators,Iftikhar Ahmed,58,190.07,3,5,0
76,Quetta Gladiators,Babar Azam,86,110.96,4,0,3
76,Quetta Gladiators,Sarfaraz Ahmed,16,145.14,4,1,0
76,Quetta Gladiators,Mohammad Rizwan,27,161.86,1,6,5
76,Quetta Gladiators,Shoaib Malik,69,166.16,4,6,1
76,Quetta Gladiators,Asif Ali,44,81.46,1,10,4
76,Quetta Gladiators,Mohammad Hafeez,1,105.54,2,0,2
76,Quetta Gladiators,Ben Cutting,39,125.31,0,7,5
76,Quetta Gladiators,Haider Ali,58,112.11,2,5,6
76,Quetta Gladiators,Hasan Ali,69,113.88,2,1,1
77,Lahore Qalandars,Usman Qadir,81,92.49,4,1,0
77,Lahore Qalandars,Haris Rauf,13,63.45,0,9,3
77,Lahore Qalandars,Shoaib Malik,13,124.46,4,8,0
77,Lahore Qalandars,Hasan Ali,81,116.62,4,0,5
77,Lahore Qalandars,Mohammad Nawaz,37,177.76,1,3,6
77,Lahore Qalandars,Imad Wasim,58,132.74,0,3,6
77,Lahore Qalandars,Sarfaraz Ahmed,60,192.58,2,7,3
77,Lahore Qalandars,Chris Jordan,82,155.58,3,0,2
77,Lahore Qalandars,Shadab Khan,100,83.59,2,4,5
77,Lahore Qalandars,Asif Ali,33,96.11,3,10,1
77,Lahore Qalandars,Iftikhar Ahmed,0,185.03,3,0,0
77,Peshawar Zalmi,Babar Azam,50,78.9,3,0,6
77,Peshawar Zalmi,Shadab Khan,73,114.37,3,2,3
77,Peshawar Zalmi,Shoaib Malik,40,127.59,3,3,0
77,Peshawar Zalmi,Mohammad Nawaz,90,170.18,4,1,5
77,Peshawar Zalmi,Asif Ali,73,167.64,2,8,1
77,Peshawar Zalmi,Hasan Ali,41,80.56,0,0,3
77,Peshawar Zalmi,Mohammad Rizwan,1,144.33,4,2,0
77,Peshawar Zalmi,Mohammad Hafeez,79,156.14,0,9,3
77,Peshawar Zalmi,Sarfaraz Ahmed,3,161.35,1,7,5
77,Peshawar Zalmi,Fakhar Zaman,80,166.64,1,3,5
77,Peshawar Zalmi,Imad Wasim,28,94.54,4,3,5
78,Quetta Gladiators,Iftikhar Ahmed,13,66.64,4,1,0
78,Quetta Gladiators,Imad Wasim,18,92.37,1,1,0
78,Quetta Gladiators,Shaheen Afridi,63,176.69,1,6,0
78,Quetta Gladiators,Chris Jordan,62,169.32,3,1,3
78,Quetta Gladiators,Mohammad Rizwan,80,61.45,3,6,2
78,Quetta Gladiators,Usman Qadir,81,186.25,1,2,2
78,Quetta Gladiators,Haider Ali,1,185.55,4,10,4
78,Quetta Gladiators,Asif Ali,4,67.58,2,5,3
78,Quetta Gladiators,Babar Azam,78,140.0,0,2,4
